Unieke identiticatie meetpunt;Datum staalname;Geanalyseerde fractie;Unieke identificatie gemeten parameter;Aanpak kwantificeringsgrens;Resultaat;Unieke identificatie van de eenheid
NL95_WALCRN2;13/12/2023;EF;1350;=;0.0682;mg/L
NL95_WALCRN2;18/01/2023;EF;1361;=;3.1800;µg/L
NL95_WALCRN2;15/02/2023;EF;1361;=;1.7600;µg/L
NL95_WALCRN2;22/03/2023;EF;1361;=;2.1300;µg/L
NL95_WALCRN2;19/04/2023;EF;1361;=;3.1100;µg/L
NL95_WALCRN2;05/06/2023;EF;1361;=;3.1200;µg/L
NL95_WALCRN2;19/07/2023;EF;1361;=;3.2200;µg/L
NL95_WALCRN2;31/08/2023;EF;1361;=;1.8200;µg/L
NL95_WALCRN2;27/09/2023;EF;1361;=;2.9900;µg/L
NL95_WALCRN2;11/10/2023;EF;1361;=;1.6800;µg/L
NL95_WALCRN2;25/10/2023;EF;1361;=;3.1400;µg/L
NL95_WALCRN2;14/11/2023;EF;1361;=;2.0800;µg/L
NL95_WALCRN2;05/12/2023;EF;1361;=;NV;µg/L
NL95_WALCRN2;13/12/2023;EF;1361;=;2.3400;µg/L
NL95_WALCRN2;18/01/2023;EF;1368;=;0.0048;µg/L
NL95_WALCRN2;15/02/2023;EF;1368;<;0.0030;µg/L
NL95_WALCRN2;22/03/2023;EF;1368;<;0.0030;µg/L
NL95_WALCRN2;19/04/2023;EF;1368;=;0.0045;µg/L
NL95_WALCRN2;05/06/2023;EF;1368;=;0.0031;µg/L
NL95_WALCRN2;19/07/2023;EF;1368;=;0.0041;µg/L
NL95_WALCRN2;31/08/2023;EF;1368;<;0.0030;µg/L
NL95_WALCRN2;27/09/2023;EF;1368;=;0.0043;µg/L
NL95_WALCRN2;11/10/2023;EF;1368;=;0.0031;µg/L
NL95_WALCRN2;25/10/2023;EF;1368;=;0.0072;µg/L
NL95_WALCRN2;14/11/2023;EF;1368;<;0.0030;µg/L
NL95_WALCRN2;05/12/2023;EF;1368;=;NV;µg/L
NL95_WALCRN2;13/12/2023;EF;1368;=;0.0046;µg/L
NL95_WALCRN2;18/01/2023;EF;1369;=;1.4900;µg/L
NL95_WALCRN2;15/02/2023;EF;1369;=;1.0600;µg/L
NL95_WALCRN2;22/03/2023;EF;1369;=;0.9760;µg/L
NL95_WALCRN2;19/04/2023;EF;1369;=;1.4000;µg/L
NL95_WALCRN2;05/06/2023;EF;1369;=;1.3900;µg/L
NL95_WALCRN2;19/07/2023;EF;1369;=;2.1300;µg/L
NL95_WALCRN2;31/08/2023;EF;1369;=;1.3500;µg/L
NL95_WALCRN2;27/09/2023;EF;1369;=;2.0200;µg/L
NL95_WALCRN2;11/10/2023;EF;1369;=;1.6500;µg/L
NL95_WALCRN2;25/10/2023;EF;1369;=;2.0600;µg/L
NL95_WALCRN2;14/11/2023;EF;1369;=;1.3100;µg/L
NL95_WALCRN2;05/12/2023;EF;1369;=;NV;µg/L
NL95_WALCRN2;13/12/2023;EF;1369;=;1.1300;µg/L
NL95_WALCRN2;18/01/2023;EF;1379;=;0.0469;µg/L
NL95_WALCRN2;15/02/2023;EF;1379;=;0.0181;µg/L
NL95_WALCRN2;22/03/2023;EF;1379;=;0.0258;µg/L
NL95_WALCRN2;19/04/2023;EF;1379;=;0.0418;µg/L
NL95_WALCRN2;05/06/2023;EF;1379;=;0.0580;µg/L
NL95_WALCRN2;19/07/2023;EF;1379;=;0.0538;µg/L
NL95_WALCRN2;31/08/2023;EF;1379;=;0.0282;µg/L
NL95_WALCRN2;27/09/2023;EF;1379;=;0.0403;µg/L
NL95_WALCRN2;11/10/2023;EF;1379;=;0.0226;µg/L
NL95_WALCRN2;25/10/2023;EF;1379;=;0.0363;µg/L
NL95_WALCRN2;14/11/2023;EF;1379;=;0.0340;µg/L
NL95_WALCRN2;05/12/2023;EF;1379;=;NV;µg/L
NL95_WALCRN2;13/12/2023;EF;1379;=;0.0279;µg/L
NL95_WALCRN2;18/01/2023;EF;1382;=;0.0273;µg/L
NL95_WALCRN2;15/02/2023;EF;1382;<;0.0200;µg/L
NL95_WALCRN2;22/03/2023;EF;1382;=;0.0282;µg/L
NL95_WALCRN2;19/04/2023;EF;1382;=;0.0429;µg/L
NL95_WALCRN2;05/06/2023;EF;1382;=;0.0328;µg/L
NL95_WALCRN2;19/07/2023;EF;1382;=;0.2540;µg/L
NL95_WALCRN2;31/08/2023;EF;1382;<;0.0200;µg/L
NL95_WALCRN2;27/09/2023;EF;1382;<;0.0200;µg/L
NL95_WALCRN2;11/10/2023;EF;1382;<;0.0200;µg/L
NL95_WALCRN2;25/10/2023;EF;1382;<;0.0200;µg/L
NL95_WALCRN2;14/11/2023;EF;1382;<;0.0200;µg/L
NL95_WALCRN2;05/12/2023;EF;1382;=;NV;µg/L
NL95_WALCRN2;13/12/2023;EF;1382;<;0.0200;µg/L
NL95_WALCRN2;18/01/2023;EF;1383;=;1.7500;µg/L
NL95_WALCRN2;15/02/2023;EF;1383;=;2.6400;µg/L
NL95_WALCRN2;22/03/2023;EF;1383;=;1.9500;µg/L
NL95_WALCRN2;19/04/2023;EF;1383;=;2.3800;µg/L
NL95_WALCRN2;05/06/2023;EF;1383;=;1.3100;µg/L
NL95_WALCRN2;19/07/2023;EF;1383;=;3.1000;µg/L
NL95_WALCRN2;31/08/2023;EF;1383;=;0.8430;µg/L
NL95_WALCRN2;27/09/2023;EF;1383;=;0.7080;µg/L
NL95_WALCRN2;11/10/2023;EF;1383;=;1.0600;µg/L
NL95_WALCRN2;25/10/2023;EF;1383;=;1.7800;µg/L
NL95_WALCRN2;14/11/2023;EF;1383;=;0.8400;µg/L
NL95_WALCRN2;05/12/2023;EF;1383;=;NV;µg/L
NL95_WALCRN2;13/12/2023;EF;1383;=;1.4100;µg/L
NL95_WALCRN2;18/01/2023;EF;1385;=;0.1340;µg/L
NL95_WALCRN2;15/02/2023;EF;1385;=;0.0675;µg/L
NL95_WALCRN2;22/03/2023;EF;1385;=;0.0762;µg/L
NL95_WALCRN2;19/04/2023;EF;1385;=;0.0948;µg/L
NL95_WALCRN2;05/06/2023;EF;1385;=;0.0934;µg/L
NL95_WALCRN2;19/07/2023;EF;1385;=;0.1070;µg/L
NL95_WALCRN2;31/08/2023;EF;1385;=;0.0568;µg/L
NL95_WALCRN2;27/09/2023;EF;1385;=;0.0993;µg/L
NL95_WALCRN2;11/10/2023;EF;1385;=;0.0634;µg/L
NL95_WALCRN2;25/10/2023;EF;1385;=;0.1470;µg/L
NL95_WALCRN2;14/11/2023;EF;1385;=;0.0884;µg/L
NL95_WALCRN2;05/12/2023;EF;1385;=;NV;µg/L
NL95_WALCRN2;13/12/2023;EF;1385;=;0.1050;µg/L
NL95_WALCRN2;18/01/2023;EF;1386;=;0.5200;µg/L
NL95_WALCRN2;15/02/2023;EF;1386;=;0.2420;µg/L
NL95_WALCRN2;22/03/2023;EF;1386;=;0.2960;µg/L
NL95_WALCRN2;19/04/2023;EF;1386;=;0.4330;µg/L
NL95_WALCRN2;05/06/2023;EF;1386;=;0.4060;µg/L
NL95_WALCRN2;19/07/2023;EF;1386;=;0.5340;µg/L
NL95_WALCRN2;31/08/2023;EF;1386;=;0.2620;µg/L
NL95_WALCRN2;27/09/2023;EF;1386;=;0.4340;µg/L
NL95_WALCRN2;11/10/2023;EF;1386;=;0.3620;µg/L
NL95_WALCRN2;25/10/2023;EF;1386;=;0.6170;µg/L
NL95_WALCRN2;14/11/2023;EF;1386;=;0.4050;µg/L
NL95_WALCRN2;05/12/2023;EF;1386;=;NV;µg/L
NL95_WALCRN2;13/12/2023;EF;1386;=;0.4420;µg/L
NL95_WALCRN2;18/01/2023;EF;1387;=;0.0003;µg/L
NL95_WALCRN2;15/02/2023;EF;1387;=;0.0003;µg/L
NL95_WALCRN2;22/03/2023;EF;1387;=;0.0003;µg/L
NL95_WALCRN2;19/04/2023;EF;1387;=;0.0006;µg/L
NL95_WALCRN2;05/06/2023;EF;1387;=;NV;µg/L
NL95_WALCRN2;19/07/2023;EF;1387;=;0.0006;µg/L
NL95_WALCRN2;31/08/2023;EF;1387;=;0.0003;µg/L
NL95_WALCRN2;27/09/2023;EF;1387;=;0.0005;µg/L
NL95_WALCRN2;11/10/2023;EF;1387;<;0.0003;µg/L
NL95_WALCRN2;25/10/2023;EF;1387;<;0.0003;µg/L
NL95_WALCRN2;14/11/2023;EF;1387;<;0.0003;µg/L
NL95_WALCRN2;05/12/2023;EF;1387;=;NV;µg/L
NL95_WALCRN2;13/12/2023;EF;1387;=;0.0005;µg/L
NL95_WALCRN2;18/01/2023;EF;1388;=;0.0261;µg/L
NL95_WALCRN2;15/02/2023;EF;1388;=;0.0109;µg/L
NL95_WALCRN2;22/03/2023;EF;1388;=;0.0153;µg/L
NL95_WALCRN2;19/04/2023;EF;1388;=;0.0209;µg/L
NL95_WALCRN2;05/06/2023;EF;1388;=;0.0151;µg/L
NL95_WALCRN2;19/07/2023;EF;1388;=;0.0198;µg/L
NL95_WALCRN2;31/08/2023;EF;1388;=;0.0106;µg/L
NL95_WALCRN2;27/09/2023;EF;1388;=;0.0185;µg/L
NL95_WALCRN2;11/10/2023;EF;1388;=;0.0149;µg/L
NL95_WALCRN2;25/10/2023;EF;1388;=;0.0376;µg/L
NL95_WALCRN2;14/11/2023;EF;1388;=;0.0174;µg/L
NL95_WALCRN2;05/12/2023;EF;1388;=;NV;µg/L
NL95_WALCRN2;13/12/2023;EF;1388;=;0.0226;µg/L
NL95_WALCRN2;18/01/2023;EF;1392;=;0.6720;µg/L
NL95_WALCRN2;15/02/2023;EF;1392;=;0.6220;µg/L
NL95_WALCRN2;22/03/2023;EF;1392;=;0.4090;µg/L
NL95_WALCRN2;19/04/2023;EF;1392;=;0.6780;µg/L
NL95_WALCRN2;05/06/2023;EF;1392;=;0.7310;µg/L
NL95_WALCRN2;19/07/2023;EF;1392;=;2.1500;µg/L
NL95_WALCRN2;31/08/2023;EF;1392;=;0.9590;µg/L
NL95_WALCRN2;27/09/2023;EF;1392;=;0.8990;µg/L
NL95_WALCRN2;11/10/2023;EF;1392;=;0.6510;µg/L
NL95_WALCRN2;25/10/2023;EF;1392;=;0.9310;µg/L
NL95_WALCRN2;14/11/2023;EF;1392;=;0.4830;µg/L
NL95_WALCRN2;05/12/2023;EF;1392;=;NV;µg/L
NL95_WALCRN2;13/12/2023;EF;1392;=;0.7060;µg/L
NL95_WALCRN2;18/01/2023;EF;1433;=;0.0246;mg/L P
NL95_WALCRN2;15/02/2023;EF;1433;=;0.0102;mg/L P
NL95_WALCRN2;22/03/2023;EF;1433;=;0.0110;mg/L P
NL95_WALCRN2;19/04/2023;EF;1433;=;0.0079;mg/L P
NL95_WALCRN2;05/06/2023;EF;1433;=;0.0048;mg/L P
NL95_WALCRN2;19/07/2023;EF;1433;=;0.0127;mg/L P
NL95_WALCRN2;31/08/2023;EF;1433;=;0.0064;mg/L P
NL95_WALCRN2;27/09/2023;EF;1433;=;0.0120;mg/L P
NL95_WALCRN2;11/10/2023;EF;1433;=;0.0152;mg/L P
NL95_WALCRN2;25/10/2023;EF;1433;=;0.0254;mg/L P
NL95_WALCRN2;14/11/2023;EF;1433;=;0.0316;mg/L P
NL95_WALCRN2;05/12/2023;EF;1433;=;NV;mg/L P
NL95_WALCRN2;13/12/2023;EF;1433;=;0.0504;mg/L P
NL95_WALCRN2;18/01/2023;EB;1439;=;1.1100;µg/L
NL95_WALCRN2;15/02/2023;EB;1439;=;5.9000;µg/L
NL95_WALCRN2;22/03/2023;EB;1439;=;5.7000;µg/L
NL95_WALCRN2;19/04/2023;EB;1439;=;2.4000;µg/L
NL95_WALCRN2;05/06/2023;EB;1439;=;1.0100;µg/L
NL95_WALCRN2;19/07/2023;EB;1439;=;15.1000;µg/L
NL95_WALCRN2;31/08/2023;EB;1439;=;4.4000;µg/L
NL95_WALCRN2;27/09/2023;EB;1439;=;3.5000;µg/L
NL95_WALCRN2;11/10/2023;EB;1439;=;3.7000;µg/L
NL95_WALCRN2;25/10/2023;EB;1439;=;3.6000;µg/L
NL95_WALCRN2;14/11/2023;EB;1439;=;2.9000;µg/L
NL95_WALCRN2;05/12/2023;EB;1439;=;NV;µg/L
NL95_WALCRN2;13/12/2023;EB;1439;=;1.0700;µg/L
NL95_WALCRN2;18/01/2023;EB;1458;<;0.0030;µg/L
NL95_WALCRN2;15/02/2023;EB;1458;<;0.0030;µg/L
NL95_WALCRN2;22/03/2023;EB;1458;<;0.0030;µg/L
NL95_WALCRN2;19/04/2023;EB;1458;<;0.0030;µg/L
NL95_WALCRN2;05/06/2023;EB;1458;<;0.0030;µg/L
NL95_WALCRN2;19/07/2023;EB;1458;<;0.0030;µg/L
NL95_WALCRN2;31/08/2023;EB;1458;<;0.0030;µg/L
NL95_WALCRN2;27/09/2023;EB;1458;<;0.0030;µg/L
NL95_WALCRN2;11/10/2023;EB;1458;<;0.0030;µg/L
NL95_WALCRN2;25/10/2023;EB;1458;<;0.0030;µg/L
NL95_WALCRN2;14/11/2023;EB;1458;<;0.0030;µg/L
NL95_WALCRN2;05/12/2023;EB;1458;=;NV;µg/L
NL95_WALCRN2;13/12/2023;EB;1458;<;0.0030;µg/L
NL95_WALCRN2;18/01/2023;EB;1464;<;0.0003;µg/L
NL95_WALCRN2;15/02/2023;EB;1464;<;0.0003;µg/L
NL95_WALCRN2;22/03/2023;EB;1464;<;0.0003;µg/L
NL95_WALCRN2;19/04/2023;EB;1464;<;0.0003;µg/L
NL95_WALCRN2;05/06/2023;EB;1464;<;0.0003;µg/L
NL95_WALCRN2;19/07/2023;EB;1464;<;0.0003;µg/L
NL95_WALCRN2;31/08/2023;EB;1464;<;0.0003;µg/L
NL95_WALCRN2;27/09/2023;EB;1464;<;0.0003;µg/L
NL95_WALCRN2;11/10/2023;EB;1464;<;0.0003;µg/L
NL95_WALCRN2;25/10/2023;EB;1464;<;0.0003;µg/L
NL95_WALCRN2;14/11/2023;EB;1464;<;0.0003;µg/L
NL95_WALCRN2;05/12/2023;EB;1464;=;NV;µg/L
NL95_WALCRN2;13/12/2023;EB;1464;<;0.0003;µg/L
NL95_WALCRN2;18/01/2023;EB;1517;<;0.0200;µg/L
NL95_WALCRN2;15/02/2023;EB;1517;<;0.0200;µg/L
NL95_WALCRN2;22/03/2023;EB;1517;<;0.0200;µg/L
NL95_WALCRN2;19/04/2023;EB;1517;<;0.0200;µg/L
NL95_WALCRN2;05/06/2023;EB;1517;<;0.0200;µg/L
NL95_WALCRN2;19/07/2023;EB;1517;<;0.0200;µg/L
NL95_WALCRN2;31/08/2023;EB;1517;<;0.0200;µg/L
NL95_WALCRN2;27/09/2023;EB;1517;<;0.0200;µg/L
NL95_WALCRN2;11/10/2023;EB;1517;<;0.0200;µg/L
NL95_WALCRN2;25/10/2023;EB;1517;<;0.0200;µg/L
NL95_WALCRN2;14/11/2023;EB;1517;<;0.0200;µg/L
NL95_WALCRN2;05/12/2023;EB;1517;=;NV;µg/L
NL95_WALCRN2;13/12/2023;EB;1517;<;0.0200;µg/L
NL95_WALCRN2;18/01/2023;EB;1551;=;0.7040;mg/L
NL95_WALCRN2;18/01/2023;EF;1551;=;0.5470;mg/L
NL95_WALCRN2;15/02/2023;EB;1551;=;0.5030;mg/L
NL95_WALCRN2;15/02/2023;EF;1551;=;0.4380;mg/L
NL95_WALCRN2;22/03/2023;EB;1551;=;0.4610;mg/L
NL95_WALCRN2;22/03/2023;EF;1551;=;0.3410;mg/L
NL95_WALCRN2;19/04/2023;EB;1551;=;0.5390;mg/L
NL95_WALCRN2;19/04/2023;EF;1551;=;0.4480;mg/L
NL95_WALCRN2;05/06/2023;EB;1551;=;0.4310;mg/L
NL95_WALCRN2;05/06/2023;EF;1551;=;0.3750;mg/L
NL95_WALCRN2;19/07/2023;EB;1551;=;0.4260;mg/L
NL95_WALCRN2;19/07/2023;EF;1551;=;0.2360;mg/L
NL95_WALCRN2;31/08/2023;EB;1551;=;0.3230;mg/L
NL95_WALCRN2;31/08/2023;EF;1551;=;0.2460;mg/L
NL95_WALCRN2;27/09/2023;EB;1551;=;0.4220;mg/L
NL95_WALCRN2;27/09/2023;EF;1551;=;0.2900;mg/L
NL95_WALCRN2;11/10/2023;EB;1551;=;0.3820;mg/L
NL95_WALCRN2;11/10/2023;EF;1551;=;0.2980;mg/L
NL95_WALCRN2;25/10/2023;EB;1551;=;0.6330;mg/L
NL95_WALCRN2;25/10/2023;EF;1551;=;0.4110;mg/L
NL95_WALCRN2;14/11/2023;EB;1551;=;0.2100;mg/L
NL95_WALCRN2;14/11/2023;EF;1551;=;0.0416;mg/L
NL95_WALCRN2;05/12/2023;EB;1551;=;NV;mg/L
NL95_WALCRN2;05/12/2023;EF;1551;=;NV;mg/L
NL95_WALCRN2;13/12/2023;EB;1551;=;0.9310;mg/L
NL95_WALCRN2;13/12/2023;EF;1551;=;0.7000;mg/L
NL95_WALCRN2;18/01/2023;EB;1629;<;0.0100;µg/L
NL95_WALCRN2;15/02/2023;EB;1629;<;0.0100;µg/L
NL95_WALCRN2;22/03/2023;EB;1629;<;0.0100;µg/L
NL95_WALCRN2;19/04/2023;EB;1629;<;0.0100;µg/L
NL95_WALCRN2;05/06/2023;EB;1629;<;0.0100;µg/L
NL95_WALCRN2;19/07/2023;EB;1629;<;0.0100;µg/L
NL95_WALCRN2;31/08/2023;EB;1629;<;0.0100;µg/L
NL95_WALCRN2;27/09/2023;EB;1629;<;0.0100;µg/L
NL95_WALCRN2;11/10/2023;EB;1629;<;0.0100;µg/L
NL95_WALCRN2;25/10/2023;EB;1629;<;0.0100;µg/L
NL95_WALCRN2;14/11/2023;EB;1629;<;0.0100;µg/L
NL95_WALCRN2;05/12/2023;EB;1629;=;NV;µg/L
NL95_WALCRN2;13/12/2023;EB;1629;<;0.0100;µg/L
NL95_WALCRN2;18/01/2023;EB;1630;<;0.0100;µg/L
NL95_WALCRN2;15/02/2023;EB;1630;<;0.0100;µg/L
NL95_WALCRN2;22/03/2023;EB;1630;<;0.0100;µg/L
NL95_WALCRN2;19/04/2023;EB;1630;<;0.0100;µg/L
NL95_WALCRN2;05/06/2023;EB;1630;<;0.0100;µg/L
NL95_WALCRN2;19/07/2023;EB;1630;<;0.0100;µg/L
NL95_WALCRN2;31/08/2023;EB;1630;<;0.0100;µg/L
NL95_WALCRN2;27/09/2023;EB;1630;<;0.0100;µg/L
NL95_WALCRN2;11/10/2023;EB;1630;<;0.0100;µg/L
NL95_WALCRN2;25/10/2023;EB;1630;<;0.0100;µg/L
NL95_WALCRN2;14/11/2023;EB;1630;<;0.0100;µg/L
NL95_WALCRN2;05/12/2023;EB;1630;=;NV;µg/L
NL95_WALCRN2;13/12/2023;EB;1630;<;0.0100;µg/L
NL95_WALCRN2;18/01/2023;EB;1652;<;0.0005;µg/L
NL95_WALCRN2;15/02/2023;EB;1652;<;0.0005;µg/L
NL95_WALCRN2;22/03/2023;EB;1652;<;0.0005;µg/L
NL95_WALCRN2;19/04/2023;EB;1652;<;0.0005;µg/L
NL95_WALCRN2;05/06/2023;EB;1652;<;0.0005;µg/L
NL95_WALCRN2;19/07/2023;EB;1652;<;0.0005;µg/L
NL95_WALCRN2;31/08/2023;EB;1652;<;0.0005;µg/L
NL95_WALCRN2;27/09/2023;EB;1652;<;0.0005;µg/L
NL95_WALCRN2;11/10/2023;EB;1652;<;0.0005;µg/L
NL95_WALCRN2;25/10/2023;EB;1652;<;0.0005;µg/L
NL95_WALCRN2;14/11/2023;EB;1652;<;0.0005;µg/L
NL95_WALCRN2;05/12/2023;EB;1652;=;NV;µg/L
NL95_WALCRN2;13/12/2023;EB;1652;<;0.0005;µg/L
NL95_WALCRN2;18/01/2023;EB;1688;<;0.0010;µg/L
NL95_WALCRN2;15/02/2023;EB;1688;<;0.0010;µg/L
NL95_WALCRN2;22/03/2023;EB;1688;<;0.0010;µg/L
NL95_WALCRN2;19/04/2023;EB;1688;<;0.0010;µg/L
NL95_WALCRN2;05/06/2023;EB;1688;<;0.0010;µg/L
NL95_WALCRN2;19/07/2023;EB;1688;<;0.0010;µg/L
NL95_WALCRN2;31/08/2023;EB;1688;<;0.0010;µg/L
NL95_WALCRN2;27/09/2023;EB;1688;<;0.0010;µg/L
NL95_WALCRN2;11/10/2023;EB;1688;<;0.0010;µg/L
NL95_WALCRN2;25/10/2023;EB;1688;<;0.0010;µg/L
NL95_WALCRN2;14/11/2023;EB;1688;<;0.0010;µg/L
NL95_WALCRN2;05/12/2023;EB;1688;=;NV;µg/L
NL95_WALCRN2;13/12/2023;EB;1688;<;0.0010;µg/L
NL95_WALCRN2;18/01/2023;EB;1877;<;0.0006;µg/L
NL95_WALCRN2;15/02/2023;EB;1877;<;0.0006;µg/L
NL95_WALCRN2;22/03/2023;EB;1877;<;0.0006;µg/L
NL95_WALCRN2;19/04/2023;EB;1877;<;0.0006;µg/L
NL95_WALCRN2;05/06/2023;EB;1877;<;0.0006;µg/L
NL95_WALCRN2;19/07/2023;EB;1877;<;0.0006;µg/L
NL95_WALCRN2;31/08/2023;EB;1877;<;0.0006;µg/L
NL95_WALCRN2;27/09/2023;EB;1877;<;0.0006;µg/L
NL95_WALCRN2;11/10/2023;EB;1877;<;0.0006;µg/L
NL95_WALCRN2;25/10/2023;EB;1877;<;0.0006;µg/L
NL95_WALCRN2;14/11/2023;EB;1877;<;0.0006;µg/L
NL95_WALCRN2;05/12/2023;EB;1877;=;NV;µg/L
NL95_WALCRN2;13/12/2023;EB;1877;<;0.0006;µg/L
NL95_WALCRN2;18/01/2023;EB;1888;<;0.0000;µg/L
NL95_WALCRN2;15/02/2023;EB;1888;<;0.0000;µg/L
NL95_WALCRN2;22/03/2023;EB;1888;<;0.0000;µg/L
NL95_WALCRN2;19/04/2023;EB;1888;<;0.0000;µg/L
NL95_WALCRN2;05/06/2023;EB;1888;<;0.0000;µg/L
NL95_WALCRN2;19/07/2023;EB;1888;<;0.0000;µg/L
NL95_WALCRN2;31/08/2023;EB;1888;<;0.0000;µg/L
NL95_WALCRN2;27/09/2023;EB;1888;<;0.0000;µg/L
NL95_WALCRN2;11/10/2023;EB;1888;<;0.0000;µg/L
NL95_WALCRN2;25/10/2023;EB;1888;<;0.0000;µg/L
NL95_WALCRN2;14/11/2023;EB;1888;=;0.0000;µg/L
NL95_WALCRN2;05/12/2023;EB;1888;=;NV;µg/L
NL95_WALCRN2;13/12/2023;EB;1888;=;0.0000;µg/L
NL95_WALCRN2;18/01/2023;EB;1935;<;0.0001;µg/L
NL95_WALCRN2;15/02/2023;EB;1935;<;0.0001;µg/L
NL95_WALCRN2;22/03/2023;EB;1935;<;0.0001;µg/L
NL95_WALCRN2;19/04/2023;EB;1935;<;0.0001;µg/L
NL95_WALCRN2;05/06/2023;EB;1935;<;0.0001;µg/L
NL95_WALCRN2;19/07/2023;EB;1935;=;0.0001;µg/L
NL95_WALCRN2;31/08/2023;EB;1935;<;0.0001;µg/L
NL95_WALCRN2;27/09/2023;EB;1935;<;0.0001;µg/L
NL95_WALCRN2;11/10/2023;EB;1935;<;0.0001;µg/L
NL95_WALCRN2;25/10/2023;EB;1935;<;0.0001;µg/L
NL95_WALCRN2;14/11/2023;EB;1935;<;0.0001;µg/L
NL95_WALCRN2;05/12/2023;EB;1935;=;NV;µg/L
NL95_WALCRN2;13/12/2023;EB;1935;<;0.0001;µg/L
NL95_WALCRN2;18/01/2023;EB;1959;<;0.0030;µg/L
NL95_WALCRN2;15/02/2023;EB;1959;<;0.0030;µg/L
NL95_WALCRN2;22/03/2023;EB;1959;<;0.0030;µg/L
NL95_WALCRN2;19/04/2023;EB;1959;<;0.0030;µg/L
NL95_WALCRN2;05/06/2023;EB;1959;<;0.0030;µg/L
NL95_WALCRN2;19/07/2023;EB;1959;<;0.0030;µg/L
NL95_WALCRN2;31/08/2023;EB;1959;<;0.0030;µg/L
NL95_WALCRN2;27/09/2023;EB;1959;<;0.0030;µg/L
NL95_WALCRN2;11/10/2023;EB;1959;<;0.0030;µg/L
NL95_WALCRN2;25/10/2023;EB;1959;<;0.0030;µg/L
NL95_WALCRN2;14/11/2023;EB;1959;<;0.0030;µg/L
NL95_WALCRN2;05/12/2023;EB;1959;=;NV;µg/L
NL95_WALCRN2;13/12/2023;EB;1959;<;0.0030;µg/L
NL95_WALCRN2;18/01/2023;EB;2028;<;0.0001;µg/L
NL95_WALCRN2;15/02/2023;EB;2028;<;0.0001;µg/L
NL95_WALCRN2;22/03/2023;EB;2028;<;0.0001;µg/L
NL95_WALCRN2;19/04/2023;EB;2028;<;0.0001;µg/L
NL95_WALCRN2;05/06/2023;EB;2028;<;0.0001;µg/L
NL95_WALCRN2;19/07/2023;EB;2028;<;0.0001;µg/L
NL95_WALCRN2;31/08/2023;EB;2028;<;0.0001;µg/L
NL95_WALCRN2;27/09/2023;EB;2028;<;0.0001;µg/L
NL95_WALCRN2;11/10/2023;EB;2028;<;0.0001;µg/L
NL95_WALCRN2;25/10/2023;EB;2028;<;0.0001;µg/L
NL95_WALCRN2;14/11/2023;EB;2028;<;0.0001;µg/L
NL95_WALCRN2;05/12/2023;EB;2028;=;NV;µg/L
NL95_WALCRN2;13/12/2023;EB;2028;<;0.0001;µg/L
NL95_WALCRN2;18/01/2023;EB;2879;=;0.0001;µg/L
NL95_WALCRN2;15/02/2023;EB;2879;<;0.0000;µg/L
NL95_WALCRN2;22/03/2023;EB;2879;=;0.0000;µg/L
NL95_WALCRN2;19/04/2023;EB;2879;=;0.0001;µg/L
NL95_WALCRN2;05/06/2023;EB;2879;<;0.0000;µg/L
NL95_WALCRN2;19/07/2023;EB;2879;=;0.0001;µg/L
NL95_WALCRN2;31/08/2023;EB;2879;<;0.0000;µg/L
NL95_WALCRN2;27/09/2023;EB;2879;<;0.0000;µg/L
NL95_WALCRN2;11/10/2023;EB;2879;<;0.0000;µg/L
NL95_WALCRN2;25/10/2023;EB;2879;=;0.0001;µg/L
NL95_WALCRN2;14/11/2023;EB;2879;=;0.0001;µg/L
NL95_WALCRN2;05/12/2023;EB;2879;=;NV;µg/L
NL95_WALCRN2;13/12/2023;EB;2879;=;0.0001;µg/L
NL95_WALCRN2;18/01/2023;EB;2911;<;0.0005;µg/L
NL95_WALCRN2;15/02/2023;EB;2911;<;0.0005;µg/L
NL95_WALCRN2;22/03/2023;EB;2911;<;0.0005;µg/L
NL95_WALCRN2;19/04/2023;EB;2911;<;0.0005;µg/L
NL95_WALCRN2;05/06/2023;EB;2911;<;0.0005;µg/L
NL95_WALCRN2;19/07/2023;EB;2911;<;0.0005;µg/L
NL95_WALCRN2;31/08/2023;EB;2911;<;0.0005;µg/L
NL95_WALCRN2;27/09/2023;EB;2911;<;0.0005;µg/L
NL95_WALCRN2;11/10/2023;EB;2911;<;0.0005;µg/L
NL95_WALCRN2;25/10/2023;EB;2911;<;0.0005;µg/L
NL95_WALCRN2;14/11/2023;EB;2911;<;0.0005;µg/L
NL95_WALCRN2;05/12/2023;EB;2911;=;NV;µg/L
NL95_WALCRN2;13/12/2023;EB;2911;<;0.0005;µg/L
NL95_WALCRN2;18/01/2023;EB;2912;<;0.0005;µg/L
NL95_WALCRN2;15/02/2023;EB;2912;<;0.0005;µg/L
NL95_WALCRN2;22/03/2023;EB;2912;<;0.0005;µg/L
NL95_WALCRN2;19/04/2023;EB;2912;<;0.0005;µg/L
NL95_WALCRN2;05/06/2023;EB;2912;<;0.0005;µg/L
NL95_WALCRN2;19/07/2023;EB;2912;<;0.0005;µg/L
NL95_WALCRN2;31/08/2023;EB;2912;<;0.0005;µg/L
NL95_WALCRN2;27/09/2023;EB;2912;<;0.0005;µg/L
NL95_WALCRN2;11/10/2023;EB;2912;<;0.0005;µg/L
