locatie_code;locatienaam;locaties_locatie_type;locatie_lat_etrs89;locatie_lon_etrs89;grootheid_code;parameter_code;hoedanigheid_code;compartiment_code;eenheid_code;typering_code;biotaxon_code;orgaan_code;samengestelde_klasse_code;bemonsterings_soort_code;bemonsterings_methode_code;bemonsterings_apparaat_code;meetapparaat_code;waardebewerkings_methode_code;waardebepalings_techniek_code;waardebepalings_methode_code;opdrachtgevende_instantie_code;beherende_instantie_code;analyserende_instantie_code;bemonsterende_instantie_code;reeks_type_code;bemonsteringshoogte_code;referentievlak_code;reeks_srid_org;reeks_x_org;reeks_y_org;interval;eventdatum;eventtijd;event_exnum;event_externe_code;event_resultaattijd;event_waarde;event_waarde_limietsymbool;event_waarde_tekst;status_waarde;event_aquocode;inventarisaties_code;inventarisaties_omschrijving;Identitication unique de la station;Unieke identificatie gemeten parameter;ISC_fraction;has_higher_aquocodes;higher_aquocodes_info
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;DClvs;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC320'T0001536176#009;2024-01-16 13:38:00.0;0.0003;<;+.300E-03;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1170.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;Dcfl;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC820'T0001536173#010;2024-01-16 13:38:00.0;0.00026;;+.260E-03;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1172.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;dieldn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC820'T0001536173#010;2024-01-16 13:38:00.0;0.0002;<;+.2E-03;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1173.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;Durn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC320'T0001536176#009;2024-01-16 13:38:00.0;0.00589;;+.589E-02;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1177.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;aedsfn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC820'T0001536173#010;2024-01-16 13:38:00.0;0.0004;<;+.4E-03;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1178.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;bedsfn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC820'T0001536173#010;2024-01-16 13:38:00.0;0.0003;<;+.3E-03;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1179.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;endn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC820'T0001536173#010;2024-01-16 13:38:00.0;0.001;<;+.1E-02;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1181.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;Flu;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC820'T0001536173#010;2024-01-16 13:38:00.0;0.0534;;+.534E-01;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1191.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;HpCl;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC820'T0001536173#010;2024-01-16 13:38:00.0;6e-05;<;+.6E-04;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1197.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;HCB;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC820'T0001536173#010;2024-01-16 13:38:00.0;0.0002;<;+.2E-03;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1199.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;aHCH;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC820'T0001536173#010;2024-01-16 13:38:00.0;8.25e-05;;+.825E-04;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1200.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;bHCH;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC820'T0001536173#010;2024-01-16 13:38:00.0;8.96e-05;;+.896E-04;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1201.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;dHCH;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC820'T0001536173#010;2024-01-16 13:38:00.0;8e-05;<;+.8E-04;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1202.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;cHCH;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC820'T0001536173#010;2024-01-16 13:38:00.0;0.000255;;+.255E-03;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1203.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;InP;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC820'T0001536173#010;2024-01-16 13:38:00.0;0.0114;;+.114E-01;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1204.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;idn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC820'T0001536173#010;2024-01-16 13:38:00.0;0.0003;<;+.3E-03;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1207.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;iptrn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC320'T0001536176#009;2024-01-16 13:38:00.0;0.0024;;+.240E-02;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1208.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;PeClFol;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS;other:W5423;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC870'T0001536179#005;2024-01-16 13:38:00.0;0.1;<;+.1E+00;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1235.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;simzne;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC320'T0001536176#009;2024-01-16 13:38:00.0;0.000917;;+.917E-03;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1263.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;terbtn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC320'T0001536176#009;2024-01-16 13:38:00.0;0.00265;;+.265E-02;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1269.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;T4ClC2e;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:I15680;RIZAMON_LAN;RIZAIMMCLLSD;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510TA100'T0001536172#006;2024-01-16 13:38:00.0;0.01;<;+.100E-01;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1272.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;T4ClC1a;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:I15680;RIZAMON_LAN;RIZAIMMCLLSD;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510TA100'T0001536172#006;2024-01-16 13:38:00.0;0.01;<;+.100E-01;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1276.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;124TClBen;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:I15680;RIZAMON_LAN;RIZAIMMCLLSD;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510TA100'T0001536172#006;2024-01-16 13:38:00.0;0.01;<;+.100E-01;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1283.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;TClC2e;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:I15680;RIZAMON_LAN;RIZAIMMCLLSD;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510TA100'T0001536172#006;2024-01-16 13:38:00.0;0.01;<;+.100E-01;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1286.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;T;NVT;NVT;OW;oC;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:FW015;RIZAMON_LAN;RIZAIMMCLLSD;EXT.AWTSVCSDBH;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#710VP002'T0001536153#003;2024-01-16 13:38:00.0;5.83;;+.583E+01;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1301.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;pH;NVT;NVT;OW;DIMSLS;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:FW015;RIZAMON_LAN;RIZAIMMCLLSD;EXT.AWTSVCSDBH;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#710VP008'T0001536154#003;2024-01-16 13:38:00.0;7.87;;+.787E+01;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1302.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;OS;NVT;OW;mg/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:N6484;RIZAMON_LAN;RIZAIMMCLLSD;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#110TA048'T0001536162#008;2024-01-16 13:38:00.0;73.0;;+.730E+02;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1305.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;VERZDGGD;O2;NVT;OW;%;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:FW015;RIZAMON_LAN;RIZAIMMCLLSD;EXT.AWTSVCSDBH;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#710VP038'T0001536156#003;2024-01-16 13:38:00.0;81.0;;+.810E+02;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1311.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;O2;NVT;OW;mg/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:FW015;RIZAMON_LAN;RIZAIMMCLLSD;EXT.AWTSVCSDBH;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#710VP037'T0001536155#003;2024-01-16 13:38:00.0;10.3;;+.103E+02;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1311.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;Ant;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC820'T0001536173#010;2024-01-16 13:38:00.0;0.0109;;+.109E-01;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1458.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;Clfvfs;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC320'T0001536176#009;2024-01-16 13:38:00.0;0.0003;<;+.300E-03;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1464.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;Naf;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC820'T0001536173#010;2024-01-16 13:38:00.0;0.02;<;+.2E-01;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1517.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;135TClBen;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:I15680;RIZAMON_LAN;RIZAIMMCLLSD;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510TA100'T0001536172#006;2024-01-16 13:38:00.0;0.05;<;+.500E-01;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1629.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;123TClBen;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:I15680;RIZAMON_LAN;RIZAIMMCLLSD;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510TA100'T0001536172#006;2024-01-16 13:38:00.0;0.01;<;+.100E-01;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1630.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;HxClbtDen;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC820'T0001536173#010;2024-01-16 13:38:00.0;0.0005;<;+.5E-03;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1652.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;acnfn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC320'T0001536176#009;2024-01-16 13:38:00.0;0.001;<;+.100E-02;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1688.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;imdcpd;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC320'T0001536176#009;2024-01-16 13:38:00.0;0.0027;;+.270E-02;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1877.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;PeClBen;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC820'T0001536173#010;2024-01-16 13:38:00.0;3.67e-05;;+.367E-04;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1888.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;irgrl;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC320'T0001536176#009;2024-01-16 13:38:00.0;0.000105;;+.105E-03;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;1935.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;4ttC8yFol;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS;other:W5423;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC870'T0001536179#005;2024-01-16 13:38:00.0;0.00423;;+.423E-02;Definitief;3;NVT;Niet van toepassing;NL89_SCHAARVODDL;1959.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;quinoxfn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510LC320'T0001536176#009;2024-01-16 13:38:00.0;8e-05;<;+.800E-04;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;2028.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;TC4ySn;NVT;OW;ng/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:A4411;RIZAMON_LAN;RIZAIMMCLLSD;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#410LS600'T0001536180#008;2024-01-16 13:38:00.0;1.72;;+.172E+01;Definitief;0;NVT;Niet van toepassing;NL89_SCHAARVODDL;2879.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;PBDE154;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS;other:X170;RIZAMON_LAN;RIZAIMMCLLSD;EXT.OMEGAMASDM;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510OM005'T0001536181#006;2024-01-16 13:38:00.0;0.0005;<;+.500E-03;Definitief;3;NVT;Niet van toepassing;NL89_SCHAARVODDL;2911.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;PBDE153;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS;other:X170;RIZAMON_LAN;RIZAIMMCLLSD;EXT.OMEGAMASDM;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510OM005'T0001536181#006;2024-01-16 13:38:00.0;0.0005;<;+.500E-03;Definitief;3;NVT;Niet van toepassing;NL89_SCHAARVODDL;2912.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;PBDE100;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS;other:X170;RIZAMON_LAN;RIZAIMMCLLSD;EXT.OMEGAMASDM;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510OM005'T0001536181#006;2024-01-16 13:38:00.0;0.0005;<;+.500E-03;Definitief;3;NVT;Niet van toepassing;NL89_SCHAARVODDL;2915.0;EB;no;
schaarvanoudendoel;Schaar van Ouden Doel;Point;51350292;4250659;CONCTTE;PBDE99;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS;other:X170;RIZAMON_LAN;RIZAIMMCLLSD;EXT.OMEGAMASDM;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;75860.0;373890.0;;2024-01-16;13:38:00;0;2024001945#510OM005'T0001536181#006;2024-01-16 13:38:00.0;0.0005;<;+.500E-03;Definitief;3;NVT;Niet van toepassing;NL89_SCHAARVODDL;2916.0;EB;no;
